keyword,url,html_url,IRRELEVANT,CONCERNS,CONCERNS2,CONCERNS3,repository_url,id,title,comments,comments_url,updated_at,created_at,closed_at,author_association,body,state,state_reason,score,user.login,user.id,user.type,reactions.total_count,reactions..1,reactions..1.1,reactions.laugh,reactions.hooray,reactions.confused,reactions.heart,reactions.rocket,reactions.eyes,pull_request.url,pull_request.html_url,pull_request.merged_at,pull_request.diff_url,pull_request.patch_url,,,,,,,,
GDPR,https://api.github.com/repos/cx-fatima-goncalves/Cx_Demo/issues/7,https://github.com/cx-fatima-goncalves/Cx_Demo/pull/7,NA,Law violation concern,,,https://api.github.com/repos/cx-fatima-goncalves/Cx_Demo,4192273825,Checkmarx AI Remediation - SQL_Injection,1,https://api.github.com/repos/cx-fatima-goncalves/Cx_Demo/issues/7/comments,2026-04-08T16:53:10Z,2026-04-02T07:05:44Z,2026-04-08T16:53:10Z,OWNER,"![Logo](https://cdn.ast.checkmarx.net/integrations/logo/Checkmarx.png)
**Checkmarx One – Remediation**

---

## SQL_Injection · <img src=""https://cdn.ast.checkmarx.net/integrations/severity/Critical.png"" width=""18"" height=""18"" /> Critical

Triage context: <img src=""https://cdn.ast.checkmarx.net/integrations/triage/reachable.png"" width=""16"" height=""16"" /> **Reachable** · <img src=""https://cdn.ast.checkmarx.net/integrations/triage/exploitable.png"" width=""16"" height=""16"" /> **Exploitable**

Fix SQL injection vulnerability in Login method

**What is the issue?**
A critical SQL injection vulnerability (CWE-89) exists in the Login method where user input (username and password) is directly concatenated into SQL queries using string concatenation instead of parameterized queries. This allows attackers to inject malicious SQL code to bypass authentication, extract sensitive data, or manipulate the database. The vulnerability occurs at line 40 where the SQL query is built and line 44 where it is executed.

**Why should it be fixed?**
SQL injection is a CRITICAL severity vulnerability that enables attackers to bypass authentication, exfiltrate sensitive data, modify database contents, or achieve complete database compromise. This violates OWASP Top 10, PCI-DSS, GDPR, and HIPAA compliance requirements, creating significant legal and financial liability. The vulnerability is actively exploited in the wild and must be remediated immediately.

**How should it be fixed?**
Replace string concatenation with parameterized queries in SQLi_1/Program.cs by using SqlCommand parameters (@username, @password) and SqlCommand.Parameters.AddWithValue() method. Create IDataAccess.cs interface and SqlDataAccess.cs implementation class to enable dependency injection and testability while maintaining production functionality. Add InternalsVisibleTo attribute in SQLi_1/Properties/AssemblyInfo.cs to allow test assembly access. Update SQLi_1/SQLi_1.csproj to include new source files. Create comprehensive test project SQLi_1.Tests with NUnit framework configuration in SQLi_1.Tests/SQLi_1.Tests.csproj and packages.config. Implement 11 security tests in SQLi_1.Tests/LoginSecurityTests.cs covering multiple SQL injection attack vectors and validating parameterization prevents exploitation.



---
Use @Checkmarx to interact with Checkmarx PR Assistant. 
*Examples:*
`@Checkmarx how are you able to help me?`
`@Checkmarx rescan this PR`",closed,,1,cx-fatima-goncalves,124080552,User,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/cx-fatima-goncalves/Cx_Demo/pulls/7,https://github.com/cx-fatima-goncalves/Cx_Demo/pull/7,,https://github.com/cx-fatima-goncalves/Cx_Demo/pull/7.diff,https://github.com/cx-fatima-goncalves/Cx_Demo/pull/7.patch,,,,,,,,
GDPR,https://api.github.com/repos/jonshaffer/certuary/issues/13,https://github.com/jonshaffer/certuary/pull/13,NA,Documentation update,,,https://api.github.com/repos/jonshaffer/certuary,4200166048,Add IAPP privacy certifications and Fellow program,1,https://api.github.com/repos/jonshaffer/certuary/issues/13/comments,2026-04-03T11:43:02Z,2026-04-03T11:34:43Z,2026-04-03T11:43:00Z,OWNER,"## Summary
This PR adds comprehensive data for IAPP (International Association of Privacy Professionals) certifications and their Fellow of Information Privacy (FIP) program to the certification database.

## Key Changes
- **New IAPP Certifications**: Added 6 individual IAPP certification profiles:
  - CIPP/US (Certified Information Privacy Professional/United States)
  - CIPP/E (Certified Information Privacy Professional/Europe)
  - CIPP/C (Certified Information Privacy Professional/Canada)
  - CIPP/A (Certified Information Privacy Professional/Asia)
  - CIPM (Certified Information Privacy Manager)
  - CIPT (Certified Information Privacy Technologist)

- **New IAPP Organization Profile**: Added IAPP organization metadata with website and description

- **New FIP Program**: Added Fellow of Information Privacy (FIP) program definition, which represents IAPP's highest designation requiring one CIPP certification (any jurisdiction) plus either CIPM or CIPT

- **Cross-Certification Links**: Updated existing certifications to include related IAPP certifications:
  - CDPSE now references CIPP/US, CIPP/E, CIPM, and CIPT
  - CISSP now references CIPP/US and CIPP/E
  - HCISPP now references CIPP/US and CIPM

## Implementation Details
- All IAPP certifications are marked as active with consistent pricing ($550 USD for members / $800 USD for non-members)
- Each certification includes relevant tags (privacy, compliance, data-protection, intermediate, iapp)
- Related certifications are cross-referenced to show the ecosystem of IAPP offerings
- The FIP program uses a two-phase completion model: Privacy Law Knowledge (CIPP variants) and Privacy Practice Knowledge (CIPM or CIPT), with per-phase requirements documented in completion criteria
- All entries verified as of 2026-04-03 with official IAPP sources

https://claude.ai/code/session_01Eb18EBmBpx2vJSCmhJ1iBw",closed,,1,jonshaffer,1992760,User,1,0,0,0,0,0,0,0,1,https://api.github.com/repos/jonshaffer/certuary/pulls/13,https://github.com/jonshaffer/certuary/pull/13,2026-04-03T11:43:00Z,https://github.com/jonshaffer/certuary/pull/13.diff,https://github.com/jonshaffer/certuary/pull/13.patch,,,,,,,,
GDPR,https://api.github.com/repos/FrederikJohne/meinmemoir/issues/1,https://github.com/FrederikJohne/meinmemoir/pull/1,NA,User consent,User rights functionality,,https://api.github.com/repos/FrederikJohne/meinmemoir,4190919747,feat: MeineMemoiren.com — Complete voice-to-story memoir platform,1,https://api.github.com/repos/FrederikJohne/meinmemoir/issues/1/comments,2026-04-02T01:58:01Z,2026-04-02T01:57:54Z,2026-04-02T01:58:01Z,OWNER,"<!-- CURSOR_AGENT_PR_BODY_BEGIN -->
## Overview

Full implementation of **MeineMemoiren.com** — a frictionless voice-to-story memoir platform for the German market. The platform allows adult children to gift a memoir experience to their parents/grandparents, who then receive weekly questions via WhatsApp/SMS and simply record their answers by voice.

## Architecture

Three Railway services within a single project:

| Service | Purpose |
|---------|---------|
| **web** (Next.js) | Landing page, buyer dashboard, recording pages, API routes |
| **worker** (Node.js) | AI processing: Deepgram Nova-3 → GPT-4o → QR code generation |
| **scheduler** (Node.js) | Weekly prompt dispatch via WhatsApp/SMS, audio retention cleanup |

## What's Included

### Phase 1: Database & Auth
- Complete PostgreSQL schema with 10 tables (users, storytellers, subscriptions, prompts, recordings, magic_links, family_members, photos, book_orders, prompt_dispatches)
- Row Level Security (RLS) policies for all tables
- Supabase Auth (email/password + Google OAuth)
- 52 curated weekly questions in German, English, and Swedish

### Phase 2: Magic Link Recording Flow
- Token-based authentication for seniors (no login required)
- Mobile-optimized recording page (`/r/[token]`) with browser MediaRecorder API
- GDPR consent gate before recording
- Audio upload to Supabase Storage

### Phase 3: AI Processing Pipeline
- Deepgram Nova-3 speech-to-text (German/Swedish/English)
- GPT-4o story cleanup with dialect preservation
- QR code generation for each story
- Polling-based processing with status tracking

### Phase 4: Buyer Dashboard
- Overview with stats, progress tracking, and recent stories
- Story viewer with audio playback, text editing, and original transcript
- Storyteller profile management
- Family member invitations
- Book ordering with copy quantity selection
- Account settings with GDPR data export/deletion

### Phase 5: Payments & Messaging
- Stripe Checkout (Credit Card, SEPA, Klarna, PayPal)
- Stripe webhook handling for subscription management
- WhatsApp Business API (Meta Cloud API) for prompt delivery
- Twilio SMS fallback
- Weekly scheduled prompt dispatch

### Phase 6: PostHog Analytics
- EU Cloud endpoint (GDPR compliant)
- Client-side SDK with session replay
- Server-side event tracking for all key conversion events
- Feature flag keys defined for gradual rollout

### Phase 7: Book Generation
- HTML-to-PDF book renderer with print-ready CSS (300dpi)
- Cover page, table of contents, chapter dividers
- QR codes embedded in each story
- Book preview and generation API

### Phase 8: Internationalization
- Message files for German, English, and Swedish
- Language-aware AI processing pipeline
- Localized prompt delivery messages

## Tech Stack
Next.js 16 (App Router) · Tailwind CSS v4 · shadcn/ui · Supabase (PostgreSQL + Auth + RLS + Storage) · Stripe · Deepgram Nova-3 · OpenAI GPT-4o · PostHog EU · WhatsApp Business API · Twilio · Railway

## Build Status
- ✅ TypeScript compilation passes
- ✅ ESLint passes with zero errors/warnings
- ✅ Production build succeeds

<!-- CURSOR_AGENT_PR_BODY_END -->

<div><a href=""https://cursor.com/agents/bc-f39b1f16-7466-41d5-ab8c-2841076c4f67""><picture><source media=""(prefers-color-scheme: dark)"" srcset=""https://cursor.com/assets/images/open-in-web-dark.png""><source media=""(prefers-color-scheme: light)"" srcset=""https://cursor.com/assets/images/open-in-web-light.png""><img alt=""Open in Web"" width=""114"" height=""28"" src=""https://cursor.com/assets/images/open-in-web-dark.png""></picture></a>&nbsp;<a href=""https://cursor.com/background-agent?bcId=bc-f39b1f16-7466-41d5-ab8c-2841076c4f67""><picture><source media=""(prefers-color-scheme: dark)"" srcset=""https://cursor.com/assets/images/open-in-cursor-dark.png""><source media=""(prefers-color-scheme: light)"" srcset=""https://cursor.com/assets/images/open-in-cursor-light.png""><img alt=""Open in Cursor"" width=""131"" height=""28"" src=""https://cursor.com/assets/images/open-in-cursor-dark.png""></picture></a>&nbsp;</div>",closed,,1,FrederikJohne,127451862,User,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/FrederikJohne/meinmemoir/pulls/1,https://github.com/FrederikJohne/meinmemoir/pull/1,2026-04-02T01:58:01Z,https://github.com/FrederikJohne/meinmemoir/pull/1.diff,https://github.com/FrederikJohne/meinmemoir/pull/1.patch,,,,,,,,
CCPA,https://api.github.com/repos/glorykidd/elusive/issues/8,https://github.com/glorykidd/elusive/pull/8,NA,User consent,Laws and analytics,,https://api.github.com/repos/glorykidd/elusive,4195865646,Add Google Analytics tracking,1,https://api.github.com/repos/glorykidd/elusive/issues/8/comments,2026-04-02T17:21:50Z,2026-04-02T17:07:45Z,2026-04-02T17:21:48Z,CONTRIBUTOR,"## Summary
- Adds Google Analytics (gtag.js) with measurement ID `G-FW865WL53R` to the site
- Script added to `<head>` in `App.razor` for tracking across all pages

## Test plan
- [x] All 45 existing bUnit tests pass
- [ ] Verify GA script loads in browser dev tools (Network tab)
- [ ] Confirm pageview events appear in Google Analytics Real-Time dashboard

🤖 Generated with [Claude Code](https://claude.com/claude-code)
<!--start_gitstream_placeholder-->
### ✨ PR Description
Purpose: Add Google Analytics tracking with GDPR-compliant cookie consent banner to enable user behavior analytics while respecting privacy preferences.

Main changes:
- Implemented cookie consent banner with accept/decline functionality and persistent cookie storage for user preferences
- Integrated Google Analytics 4 with conditional loading based on user consent status and configuration
- Added IHttpContextAccessor dependency injection to manage cookie state and control banner visibility on page load

_Generated by LinearB AI and added by gitStream._
<sub>AI-generated content may contain inaccuracies. Please verify before using.
💡 **Tip:** You can customize your AI Description using **Guidelines** [Learn how](https://docs.gitstream.cm/automation-actions/#describe-changes)</sub>
<!--end_gitstream_placeholder-->",closed,,1,dlnuckolls,2235592,User,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/glorykidd/elusive/pulls/8,https://github.com/glorykidd/elusive/pull/8,2026-04-02T17:21:48Z,https://github.com/glorykidd/elusive/pull/8.diff,https://github.com/glorykidd/elusive/pull/8.patch,,,,,,,,
GDPR,https://api.github.com/repos/open-webui/open-webui/issues/23345,https://github.com/open-webui/open-webui/pull/23345,NA,Design for law compliance,,,https://api.github.com/repos/open-webui/open-webui,4193665711,feat: add EUrouter to connection URL suggestions,4,https://api.github.com/repos/open-webui/open-webui/issues/23345/comments,2026-04-09T10:51:37Z,2026-04-02T10:42:15Z,2026-04-02T11:13:22Z,NONE,"## Summary

- Add EUrouter (https://www.eurouter.ai) API base URL to the connection URL suggestions datalist
- EUrouter is a European AI Gateway providing a single OpenAI-compatible API endpoint to EU-hosted, GDPR-friendly AI models (DeepSeek R1, Kimi K2.5, Mistral Large 3, MiniMax M2.5, and more)
- No backend changes needed as EUrouter is fully OpenAI-compatible with standard Bearer token authentication

### Changelog

### Added
- EUrouter (`https://api.eurouter.ai/api/v1`) to OpenAI-compatible connection URL suggestions",closed,,1,DavidLoDico,78548292,User,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/open-webui/open-webui/pulls/23345,https://github.com/open-webui/open-webui/pull/23345,,https://github.com/open-webui/open-webui/pull/23345.diff,https://github.com/open-webui/open-webui/pull/23345.patch,,,,,,,,
GDPR,https://api.github.com/repos/Crackle2K/vantage/issues/94,https://github.com/Crackle2K/vantage/pull/94,NA,User rights functionality,,,https://api.github.com/repos/Crackle2K/vantage,4202574974,fix(security): address critical vulnerabilities in authentication and data protection,3,https://api.github.com/repos/Crackle2K/vantage/issues/94/comments,2026-04-06T00:00:44Z,2026-04-03T23:32:16Z,2026-04-06T00:00:43Z,COLLABORATOR,"Security fixes applied:
- Add ADMIN role and require admin auth for destructive endpoints
- Escape regex inputs to prevent NoSQL injection
- Remove PII (emails) from reviews API response
- Add rate limiting on login/register endpoints
- Reduce JWT token lifetime from 7 days to 30 minutes
- Tighten CORS configuration, remove wildcard origins
- Add GDPR compliance endpoints (data export, account deletion)
- Fail fast if SECRET_KEY environment variable not set
- Add .env.example templates for secure configuration

Merged main --> frontend

Co-Authored-By: OrangeBot <misplacedoranges@gmail.com>",closed,,1,MisplacedOrange,186966982,User,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/Crackle2K/vantage/pulls/94,https://github.com/Crackle2K/vantage/pull/94,2026-04-06T00:00:43Z,https://github.com/Crackle2K/vantage/pull/94.diff,https://github.com/Crackle2K/vantage/pull/94.patch,,,,,,,,
GDPR,https://api.github.com/repos/Sianlk/Sianlk/issues/11,https://github.com/Sianlk/Sianlk/pull/11,NA,Laws and analytics,,,https://api.github.com/repos/Sianlk/Sianlk,4196262232,"feat: Stage 2 — Backend API, DB schemas, GDPR, payments, realtime, deep links",2,https://api.github.com/repos/Sianlk/Sianlk/issues/11/comments,2026-04-02T18:41:53Z,2026-04-02T18:30:02Z,2026-04-02T18:32:16Z,OWNER,"## Stage 2 Additions
- FastAPI backend with async SQLAlchemy
- Saas domain models
- JWT auth + refresh tokens + MFA
- Stripe payments + webhooks
- WebSocket real-time notifications
- GDPR data export + deletion endpoints
- Deep linking (Universal Links + App Links)
- Sentry APM + PII stripping
- k6 load tests (p95 < 500ms SLA)
- Onboarding screens (App Store required)
- Apple Privacy Manifest (PrivacyInfo.xcprivacy)",closed,,1,Sianlk,96393513,User,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/Sianlk/Sianlk/pulls/11,https://github.com/Sianlk/Sianlk/pull/11,2026-04-02T18:32:16Z,https://github.com/Sianlk/Sianlk/pull/11.diff,https://github.com/Sianlk/Sianlk/pull/11.patch,,,,,,,,
GDPR,https://api.github.com/repos/Sianlk/geniqx/issues/20,https://github.com/Sianlk/geniqx/pull/20,NA,User rights functionality,,,https://api.github.com/repos/Sianlk/geniqx,4196248134,"feat: Stage 2 — Backend API, DB schemas, GDPR, payments, realtime, deep links",6,https://api.github.com/repos/Sianlk/geniqx/issues/20/comments,2026-04-02T18:37:46Z,2026-04-02T18:26:58Z,2026-04-02T18:29:01Z,OWNER,"## Stage 2 Additions
- FastAPI backend with async SQLAlchemy
- Saas domain models
- JWT auth + refresh tokens + MFA
- Stripe payments + webhooks
- WebSocket real-time notifications
- GDPR data export + deletion endpoints
- Deep linking (Universal Links + App Links)
- Sentry APM + PII stripping
- k6 load tests (p95 < 500ms SLA)
- Onboarding screens (App Store required)
- Apple Privacy Manifest (PrivacyInfo.xcprivacy)",closed,,1,Sianlk,96393513,User,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/Sianlk/geniqx/pulls/20,https://github.com/Sianlk/geniqx/pull/20,2026-04-02T18:29:00Z,https://github.com/Sianlk/geniqx/pull/20.diff,https://github.com/Sianlk/geniqx/pull/20.patch,,,,,,,,
GDPR,https://api.github.com/repos/airworthiness-limited/toolbox/issues/71,https://github.com/airworthiness-limited/toolbox/pull/71,NA,User consent,,,https://api.github.com/repos/airworthiness-limited/toolbox,4197525589,Add recruitment data sharing opt-in,1,https://api.github.com/repos/airworthiness-limited/toolbox/issues/71/comments,2026-04-03T00:00:28Z,2026-04-03T00:00:19Z,2026-04-03T00:00:21Z,OWNER,Unticked checkbox for sharing profile with approved recruitment partners. GDPR-compliant separate consent.,closed,,1,airworthiness-limited,157947014,User,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/airworthiness-limited/toolbox/pulls/71,https://github.com/airworthiness-limited/toolbox/pull/71,2026-04-03T00:00:21Z,https://github.com/airworthiness-limited/toolbox/pull/71.diff,https://github.com/airworthiness-limited/toolbox/pull/71.patch,,,,,,,,
General Data Protection Regulation,https://api.github.com/repos/aTigar/ontobi/issues/45,https://github.com/aTigar/ontobi/pull/45,NA,Bug related to law functionality,,,https://api.github.com/repos/aTigar/ontobi,4207931467,"fix: index aliases frontmatter as skos:altLabel, searchable via search_concepts",1,https://api.github.com/repos/aTigar/ontobi/issues/45/comments,2026-04-05T16:10:11Z,2026-04-05T15:50:13Z,2026-04-05T16:10:10Z,OWNER,"## Summary

Fixes the bug reported in #40: the `aliases:` YAML frontmatter list (containing acronyms like `GDPR`, `DAST`, `RBAC`, `CVSS`, `ATT&CK`) was silently skipped during parsing, so LLM agents querying by these acronyms received empty results from `search_concepts`.

This PR indexes aliases as `skos:altLabel` literals and teaches `search_concepts` to match and surface them.

Closes #40

## Changes

### Rust side (`ontobi-core`)

- `frontmatter.rs`: new dedicated pre-loop block in `parse_file` that emits one `skos:altLabel` literal triple per entry in the `aliases:` list. The block bypasses wikilink detection so alias values always become literals (never IRIs), matching SKOS semantics — alternative lexical labels are always plain strings.
- `aliases` remains in `SKIP_KEYS` so the generic loop does not double-emit. Documentation in the const comment explains the contract.
- New helper `collect_alias_literals` handles flow-style (`aliases: [""GDPR"", ""DSGVO""]`), block-style (`aliases:\n  - ""GDPR""\n  - ""DSGVO""`), scalar, and null YAML shapes uniformly.

### MCP side (`@ontobi/mcp`)

- `search-concepts.ts`: extended SPARQL `FILTER` to REGEX-match against `skos:altLabel` via an `OPTIONAL` join. Because `altLabel` is not in `SELECT`, `DISTINCT` continues to collapse rows on `(identifier, label, definition)`.
- Per-concept relation query extended with a `UNION` branch fetching altLabels — aliases come free with no extra round-trip.
- New `aliases: string[]` field on `ConceptSummary` surfacing all altLabels for each hit.
- JS-side dedup-by-identifier added as a defensive safety net against duplicate rows (union-of-named-graphs behaviour).
- All response arrays (`broader`, `related`, `aliases`) pass through `new Set` for uniqueness.

## Tests

**Rust (`ontobi-core`):** 65 unit + 9 integration tests pass (6 new unit tests for aliases, 1 new integration test for end-to-end SPARQL round-trip).

**TypeScript (`@ontobi/mcp`):** 6 new vitest cases (all passing) cover:
1. Aliases surfaced from altLabel rows
2. Empty aliases when concept has no altLabels
3. SPARQL FILTER shape includes `REGEX(STR(?altLabel) …)`
4. Identifier-row dedup before per-concept queries fire
5. Relation-value dedup (broader/related/aliases)
6. Empty-identifier rows filtered defensively

## End-to-end verification (212-concept vault)

After indexing, the store contains **219 `skos:altLabel` literals**. Live SPARQL queries via the endpoint:

| Query | Result |
|-------|--------|
| `RBAC` | → `concept-role-based-access-control` · aliases: `[RBAC]` |
| `GDPR` | → `concept-general-data-protection-regulation` · aliases: `[Regulation (EU) 2016/679, GDPR]` |
| `DAST` | → `concept-dynamic-application-security-testing` · aliases: `[DAST]` |
| `SAST` | → `concept-static-application-security-testing` · aliases: `[Static Code Analysis, SAST]` |
| `CVSS` | → `concept-common-vulnerability-scoring-system` · aliases: `[CVSS]` |
| `ATT&CK` | → `concept-mitre-attck-framework` · aliases: `[MITRE ATT&CK, ATT&CK]` |
| `Zero Trust` | → `concept-zero-trust-architecture` · aliases: `[Zero Trust, ZTA]` |

All acronym searches that previously returned `[]` now resolve correctly. Dedup verified: 4 unique identifiers returned for `""Authentication""`, no duplicates.

## Acceptance criteria (from #40)

- [x] After reindexing, the store contains `skos:altLabel` triples for every entry in `aliases:` frontmatter
- [x] `search_concepts({query: ""GDPR""})` returns `concept-general-data-protection-regulation`
- [x] `search_concepts({query: ""DAST""})` returns `concept-dynamic-application-security-testing`
- [x] Parser unit test covering the alias-to-altLabel mapping
- [x] Integration test that round-trips alias search

## Relationship to PR #44

This PR is independent of #44 (dedup-only fix). Both PRs touch `search-concepts.ts`. If #44 merges first, this PR will have a trivial merge conflict (same dedup lines will already exist). If this PR merges first, #44 becomes a no-op. The dedup logic here is already consistent with #44.",closed,,1,aTigar,26118366,User,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/aTigar/ontobi/pulls/45,https://github.com/aTigar/ontobi/pull/45,2026-04-05T16:10:10Z,https://github.com/aTigar/ontobi/pull/45.diff,https://github.com/aTigar/ontobi/pull/45.patch,,,,,,,,
GDPR,https://api.github.com/repos/annmariedunne/garda-vetting-system/issues/38,https://github.com/annmariedunne/garda-vetting-system/issues/38,NA,User rights functionality,,,https://api.github.com/repos/annmariedunne/garda-vetting-system,4202151342,User Story: Manage Personal Data,2,https://api.github.com/repos/annmariedunne/garda-vetting-system/issues/38/comments,2026-04-19T20:29:54Z,2026-04-03T20:49:44Z,2026-04-17T15:23:19Z,OWNER,"### **User Story: Manage Personal Data **

**As a** volunteer,  
**I want** view, update and delete my personal data,  
**so that** remain in control of my information in accordance with my GDPR rights

### **Acceptance Criteria: **
- [x] I can view all personal data stored against my profile
- [x] I can edit and update my personal information
- [x] I can request deletion of my account and all associated data
- [x] Upon deletion all my personal data is removed from the system

### **Definition of Done:**
- [x] Code reviewed and merged
- [x] Unit tests pass
- [ ] Acceptance criteria verified and checked off",closed,completed,1,annmariedunne,237116416,User,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
GDPR,https://api.github.com/repos/projet-ccm2/DB-gateway/issues/38,https://github.com/projet-ccm2/DB-gateway/pull/38,NA,User rights functionality,,,https://api.github.com/repos/projet-ccm2/DB-gateway,4188353785,Fix/db nuke user,1,https://api.github.com/repos/projet-ccm2/DB-gateway/issues/38/comments,2026-04-09T16:28:06Z,2026-04-01T16:42:48Z,2026-04-09T16:28:05Z,CONTRIBUTOR,,closed,,1,leojet02,123159782,User,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/projet-ccm2/DB-gateway/pulls/38,https://github.com/projet-ccm2/DB-gateway/pull/38,2026-04-09T16:28:05Z,https://github.com/projet-ccm2/DB-gateway/pull/38.diff,https://github.com/projet-ccm2/DB-gateway/pull/38.patch,,,,,,,,
GDPR,https://api.github.com/repos/corneroom/corneroom.github.io/issues/5,https://github.com/corneroom/corneroom.github.io/pull/5,NA,User consent,,,https://api.github.com/repos/corneroom/corneroom.github.io,4199005315,"Add cookie consent, analytics, apple-touch-icon, form placeholders",1,https://api.github.com/repos/corneroom/corneroom.github.io/issues/5/comments,2026-04-03T07:41:11Z,2026-04-03T07:40:24Z,2026-04-03T07:40:27Z,CONTRIBUTOR,"GDPR cookie consent banner, GA4 (loads only after consent), apple-touch-icon, Google Form placeholder URLs on community pages.",closed,,1,princetigr,65532639,User,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/corneroom/corneroom.github.io/pulls/5,https://github.com/corneroom/corneroom.github.io/pull/5,2026-04-03T07:40:26Z,https://github.com/corneroom/corneroom.github.io/pull/5.diff,https://github.com/corneroom/corneroom.github.io/pull/5.patch,,,,,,,,
CCPA,https://api.github.com/repos/dcccrypto/percolator-sdk/issues/89,https://github.com/dcccrypto/percolator-sdk/pull/89,NA,Data visibility/anonymization,,,https://api.github.com/repos/dcccrypto/percolator-sdk,4202065997,feat: add isAccountFlat and filterOpenPositions helpers,2,https://api.github.com/repos/dcccrypto/percolator-sdk/issues/89/comments,2026-04-04T00:18:01Z,2026-04-03T20:19:40Z,2026-04-04T00:18:01Z,CONTRIBUTOR,"## Summary
Added helpers to identify and filter out zero-sized (flat) positions from slab accounts.

## Root cause / Motivation  
The 'ghost position bug' in percolator-launch stems from including zero-sized accounts in position listings. These utilities provide SDK-level helpers so every consumer prevents this bug consistently.

## Changes
- Added `isAccountFlat(account): boolean` to src/solana/slab.ts
- Added `filterOpenPositions(accounts): Account[]` to src/solana/slab.ts
- Both functions properly exported via solana/index.ts

## Impact
Prevents the ghost position bug across all SDK consumers.

Checklist:
- [x] pnpm build succeeds
- [x] No unrelated changes
- [x] Functions exported correctly

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

* **New Features**
  * Improved withdrawal calculations to determine maximum withdrawable amounts accounting for profits, losses, and reserved amounts.
  * Enhanced position filtering to better manage and identify active trading positions.

<!-- end of auto-generated comment: release notes by coderabbit.ai -->",closed,,1,vip-ultr,107377701,User,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/dcccrypto/percolator-sdk/pulls/89,https://github.com/dcccrypto/percolator-sdk/pull/89,,https://github.com/dcccrypto/percolator-sdk/pull/89.diff,https://github.com/dcccrypto/percolator-sdk/pull/89.patch,,,,,,,,
GDPR,https://api.github.com/repos/stacklok/toolhive-studio/issues/1917,https://github.com/stacklok/toolhive-studio/issues/1917,NA,Data visibility/anonymization,,,https://api.github.com/repos/stacklok/toolhive-studio,4204128457,Add GDPR-compliant PII protection to your MCP server with Shynk,0,https://api.github.com/repos/stacklok/toolhive-studio/issues/1917/comments,2026-04-06T16:04:33Z,2026-04-04T08:00:05Z,2026-04-06T16:04:33Z,NONE,"Hey 👋

I came across **stacklok/toolhive-studio** — a project working with Model Context Protocol for LLM tool integration.

Your MCP server handles data that likely includes PII. [Shynk](https://shynk.io) adds GDPR-compliant redaction in one line — plus a boost marketplace that gives your users optimized prompts for their domain.

What it adds to your setup:

- **PII Protection** — auto-redacts emails, phone numbers, SSNs, IBANs before they hit the LLM. Any emails, phone numbers, or IDs in user prompts are caught before they hit the LLM.
- **Token Compression** — up to 35% fewer tokens per request (rule-based, no quality loss)
- **Smart Routing** — auto-selects the cheapest model that fits the task complexity
- **Response Cache** — repeated similar queries served instantly from cache
- **Content Guardrails** — blocks prompt injection and policy violations

Integration takes ~30 seconds:

```
// Add Shynk to your MCP config — zero code changes.
{
  ""mcpServers"": {
    ""shynk"": {
      ""url"": ""https://mcp.shynk.io/sse"",
      ""headers"": {
        ""Authorization"": ""Bearer sh_your_api_key""
      }
    }
  }
}
```

No vendor lock-in — your API keys, your models. Shynk just processes the request through its pipeline before forwarding.

Check it out: [shynk.io](https://shynk.io)

Happy to answer any questions.

— Tea, Shynk",closed,completed,1,shynk-io,271366446,User,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
